242238,744045.75,,Mon Jan 16 2012 00:00:00 GMT+0000 (Western European Standard Time),Thu Dec 29 2011 00:00:00 GMT+0000 (Western European Standard Time),45241100-9, Construção de cais,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Vila Real, Peso da Régua,Empreitada de transformação das estruturas flutuantes em estruturas fixas no cais da Régua,,180 dias,Thu Feb 04 2021 13:30:35 GMT+0000 (Western European Standard Time)
232307,30000,30000,Mon Jan 16 2012 00:00:00 GMT+0000 (Western European Standard Time),Thu Jan 05 2012 00:00:00 GMT+0000 (Western European Standard Time),71356200-0, Serviços de assistência técnica,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Lisboa, Lisboa,Trabalhos adicionais destinados à implementação da GDocumental,Cumprimento não integral do contrato (Resolução do Contrato),365 dias,Thu Feb 04 2021 13:19:58 GMT+0000 (Western European Standard Time)
167609,17815,17815,Sun Jan 15 2012 00:00:00 GMT+0000 (Western European Standard Time),Sun Aug 15 2010 00:00:00 GMT+0100 (Western European Summer Time),71314000-2, Serviços relacionados com a energia e afins,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Viana do Castelo, Paredes de Coura,Aluguer de Geradores para o Festival de Música de Paredes de Coura – Ano de 2010,Cumprimento integral do contrato,41 dias,Thu Feb 04 2021 12:12:48 GMT+0000 (Western European Standard Time)
222002,138000,138000,Sun Jan 15 2012 00:00:00 GMT+0000 (Western European Standard Time),Sat Jan 29 2011 00:00:00 GMT+0000 (Western European Standard Time),16100000-6, Máquinas para agricultura e silvicultura, para preparação e cultivo dos solos,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Santarém, Ferreira do Zezere,Aquisição de Máquina Destroçadora / Limpa Bermas,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 13:12:10 GMT+0000 (Western European Standard Time)
154322,116400,116400,Sat Jan 14 2012 00:00:00 GMT+0000 (Western European Standard Time),Fri Apr 22 2011 00:00:00 GMT+0100 (Western European Summer Time),34144510-6, Veículos para resíduos,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Beja, Odemira,Aquisição de veículo pesado de recolha de residuos sólidos urbanos para a Divisão de Ambiente,Cumprimento integral do contrato,150 dias,Thu Feb 04 2021 11:55:14 GMT+0000 (Western European Standard Time)
229641,570018,,Thu Jan 12 2012 00:00:00 GMT+0000 (Western European Standard Time),Sun Jun 12 2011 00:00:00 GMT+0100 (Western European Summer Time),45223310-2, Construção de parque de estacionamento subterrâneo,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Vila Real, Vila Real,Empreitada de Execução de acabamentos e equipamentos do estacionamento do Complexo do Seixo, em Vila Real,,180 dias,Thu Feb 04 2021 13:17:44 GMT+0000 (Western European Standard Time)
147244,1684.733,1679.244,Sat Jan 07 2012 00:00:00 GMT+0000 (Western European Standard Time),Wed Jan 27 2010 00:00:00 GMT+0000 (Western European Standard Time),45453100-8, Obras de recuperação,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Porto, Valongo,Reabilitação do Empreendimento das Saibreiras - Ermesinde,Cumprimento integral do contrato,300 dias,Thu Feb 04 2021 11:45:29 GMT+0000 (Western European Standard Time)
211713,193966,,Sat Jan 07 2012 00:00:00 GMT+0000 (Western European Standard Time),Sat Jul 02 2011 00:00:00 GMT+0100 (Western European Summer Time),35125000-6, Sistema de vigilância,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis<br/>Aquisição de serviços,Concurso público,Portugal, Lisboa, Lisboa,Instalação de um sistema de segurança integrado no MNE,,120 dias,Thu Feb 04 2021 13:03:40 GMT+0000 (Western European Standard Time)
122652,998164.9,1028.285,Sat Jan 07 2012 00:00:00 GMT+0000 (Western European Standard Time),Mon Mar 15 2010 00:00:00 GMT+0000 (Western European Standard Time),71323100-9, Serviços de concepção de sistemas de energia eléctrica,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Outros Tipos (Fornecimentos),Concurso público,Portugal, Lisboa, Cadaval,Concepção, Construção, Fornecimento e Montagem do Sistema de Aproveitamento Energético do Biogás produzido no Aterro Sanitário do Oeste,Cumprimento integral do contrato,255 dias,Thu Feb 04 2021 11:04:18 GMT+0000 (Western European Standard Time)
141925,101004,101004,Sat Jan 07 2012 00:00:00 GMT+0000 (Western European Standard Time),Fri Nov 26 2010 00:00:00 GMT+0000 (Western European Standard Time),79211000-6, Serviços de contabilidade,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de serviços,Concurso público,Portugal, Lisboa, Oeiras,Prestação de Serviços Especializados para o Sector da Receita e da Despesa - Contrato 29/2010 ,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 11:36:53 GMT+0000 (Western European Standard Time)
158842,368702.94,368702.94,Fri Jan 06 2012 00:00:00 GMT+0000 (Western European Standard Time),Fri Nov 12 2010 00:00:00 GMT+0000 (Western European Standard Time),45233220-7, Pavimentação de estradas,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Guarda, Pinhel,Rectificação e pavimentação da EM Barregão - Arco - EN 221 - Freixedas. ,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 12:01:08 GMT+0000 (Western European Standard Time)
158878,580314.4,580314.4,Fri Jan 06 2012 00:00:00 GMT+0000 (Western European Standard Time),Fri Nov 12 2010 00:00:00 GMT+0000 (Western European Standard Time),45233220-7, Pavimentação de estradas,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Guarda, Pinhel,Rectificação e pavimentação da EM Bogalhal - CM 1062 - Vieiro - Ervedosa - limite do Concelho da Meda. ,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 12:01:08 GMT+0000 (Western European Standard Time)
193874,612997.5,635734,Mon Jan 02 2012 00:00:00 GMT+0000 (Western European Standard Time),Thu Dec 24 2009 00:00:00 GMT+0000 (Western European Standard Time),45221211-4, Passagem inferior<BR/>45313000-4, Instalação de elevadores e escadas rolantes<BR/>45223100-7, Montagem de estruturas metálicas<BR/>45262300-4, Obras em betão,Não aplicável,Artigo 19.º, alínea b) do Código dos Contratos Públicos,Empreitadas de obras públicas,Concurso público,Portugal, Coimbra, Montemor-o-Velho,10002176779-Empreitada “Linha do Norte – Subtroço 2.3 Alfarelos/Pampilhosa - Construção da Passagem Inferior Pedonal ao Km 203,378”.,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 12:47:05 GMT+0000 (Western European Standard Time)
98908,215000,215000,Mon Jan 02 2012 00:00:00 GMT+0000 (Western European Standard Time),Wed May 26 2010 00:00:00 GMT+0100 (Western European Summer Time),42320000-5, Incineradores de resíduos,Não aplicável,Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos,Aquisição de bens móveis,Concurso público,Portugal, Região Autónoma dos Açores, Santa Cruz das Flores,Concurso Publico para o Fornecimento e Instalação de Equipamento de Incineração - Ampliação do Matadouro da Ilha das Flores,Cumprimento integral do contrato,150 dias,Thu Feb 04 2021 10:23:00 GMT+0000 (Western European Standard Time)
83500,19000,,Thu Dec 29 2011 00:00:00 GMT+0000 (Western European Standard Time),Mon Sep 14 2009 00:00:00 GMT+0100 (Western European Summer Time),79419000-4, Serviços de consultoria para avaliação,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Beja, Ferreira do Alentejo,Assessoria no processo de avaliação para efeitos de expropriação dos terrenos a expropriar  e a criar servidão necessários à construção Canal Pisão Roxo,,45 dias,Thu Feb 04 2021 09:55:50 GMT+0000 (Western European Standard Time)
240456,64281.5,,Thu Dec 29 2011 00:00:00 GMT+0000 (Western European Standard Time),Thu Nov 18 2010 00:00:00 GMT+0000 (Western European Standard Time),71247000-1, Supervisão de trabalhos de construção,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Beja, Ferreira do Alentejo,Contrato de Prestação de Serviços de Gestão e Fiscalização da Empreitada de construção das Infra-estruturas de Rega, Viárias e de Drenagem dos Bloco de Ferreira, Figueirinha e Valbom,,92 dias,Thu Feb 04 2021 13:28:32 GMT+0000 (Western European Standard Time)
161662,8450,,Thu Dec 29 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Jul 30 2010 00:00:00 GMT+0100 (Western European Summer Time),79132000-8, Serviços de certificação,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Portalegre, Portalegre<BR/>Portugal, Portalegre, Elvas,Contrato de Prestação de Serviços de Certificação,,480 dias,Thu Feb 04 2021 12:05:01 GMT+0000 (Western European Standard Time)
206438,37700,,Thu Dec 29 2011 00:00:00 GMT+0000 (Western European Standard Time),Sun Nov 07 2010 00:00:00 GMT+0000 (Western European Standard Time),45112450-4, Trabalhos de escavação de sítios arqueológicos,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Beja, Serpa,Prestação de serviços para a realização de trabalhos de minimização de impactes sobre o património cultural decorrentes da execução do Bloco de Rega de Brinches-Enxoé - Fase de Obra.,,60 dias,Thu Feb 04 2021 12:59:21 GMT+0000 (Western European Standard Time)
227867,3389,3389,Wed Dec 28 2011 00:00:00 GMT+0000 (Western European Standard Time),Mon Dec 19 2011 00:00:00 GMT+0000 (Western European Standard Time),22462000-6, Material publicitário,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de bens móveis,Ajuste Direto Regime Geral,Portugal,Ajuste directo nº 37/2010 para Adaptação de Imagens, para  Roll-up e pop-up - Acções de Promoção Directa, no âmbito do Plano de Comunicação para a Dinamização Turistica do Alentejo,Cumprimento integral do contrato,120 dias,Thu Feb 04 2021 13:16:34 GMT+0000 (Western European Standard Time)
69464,109940,109940,Sun Dec 25 2011 00:00:00 GMT+0000 (Western European Standard Time),Sun Aug 16 2009 00:00:00 GMT+0100 (Western European Summer Time),45453100-8, Obras de recuperação,Não aplicável,Artigo 19.º, alínea a) do Código dos Contratos Públicos,Empreitadas de obras públicas,Ajuste Direto Regime Geral,Portugal, Faro, Loulé,OM 36/2009 - Contrato 225/2009,Cumprimento integral do contrato,180 dias,Thu Feb 04 2021 09:28:33 GMT+0000 (Western European Standard Time)
211175,80316,80316,Sat Dec 24 2011 00:00:00 GMT+0000 (Western European Standard Time),Thu Sep 01 2011 00:00:00 GMT+0100 (Western European Summer Time),90710000-7, Gestão ambiental,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Setúbal, Sines,Aquisição de Serviços de Execução do Programa de Monitorização do Ambiente Marinho junto e na envolvente mais afastada do Emissário Submarino,Cumprimento integral do contrato,730 dias,Thu Feb 04 2021 13:03:18 GMT+0000 (Western European Standard Time)
157650,12725,,Sat Dec 24 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Jul 23 2010 00:00:00 GMT+0100 (Western European Summer Time),45232451-8, Obras de drenagem e pavimentação,Não aplicável,Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos,Empreitadas de obras públicas,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Empreitada de Execução de Pavimento em Betão no Acesso ao Terminal de Contentores Sul,,42 dias,Thu Feb 04 2021 11:59:35 GMT+0000 (Western European Standard Time)
234603,157673.86,,Sat Dec 24 2011 00:00:00 GMT+0000 (Western European Standard Time),Wed Mar 09 2011 00:00:00 GMT+0000 (Western European Standard Time),09310000-5, Electricidade,Não aplicável,Artigo 26.º, n.º 1, alínea f) do Código dos Contratos Públicos,Aquisição de serviços<br/>Aquisição de bens móveis,Ajuste Direto Regime Geral,Portugal, Viana do Castelo, Viana do Castelo,Contrato de fornecimento de energia eléctrica,,365 dias,Thu Feb 04 2021 13:22:21 GMT+0000 (Western European Standard Time)
238802,2000,,Fri Dec 23 2011 00:00:00 GMT+0000 (Western European Standard Time),Thu Apr 21 2011 00:00:00 GMT+0100 (Western European Summer Time),90910000-9, Serviços de limpeza,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Concessão de serviços públicos<br/>Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Prestação de Serviços de Limpeza das Lamelas de Protecção Solar do Edifício Central da APDL,SA,,365 dias,Thu Feb 04 2021 13:26:33 GMT+0000 (Western European Standard Time)
150336,193727,,Fri Dec 23 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Jul 22 2011 00:00:00 GMT+0100 (Western European Summer Time),72212730-5, Serviços de desenvolvimento de software de segurança,Não aplicável,Artigo 26.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de bens móveis<br/>Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Implementação de Sistema de Controlo de Acessos a Áreas Portuárias e Edifícios do Porto de Leixões,,80 dias,Thu Feb 04 2021 11:49:56 GMT+0000 (Western European Standard Time)
211198,118518.34,125093.77,Fri Dec 23 2011 00:00:00 GMT+0000 (Western European Standard Time),Mon Mar 21 2011 00:00:00 GMT+0000 (Western European Standard Time),45233262-3, Construção de zona pedonal,Não aplicável,Artigo 19.º, alínea a) do Código dos Contratos Públicos,Empreitadas de obras públicas,Ajuste Direto Regime Geral,Portugal, Aveiro, Albergaria-a-Velha,Largo da Capela de Nobrijo - Branca,Cumprimento integral do contrato,90 dias,Thu Feb 04 2021 13:03:18 GMT+0000 (Western European Standard Time)
209943,6323,,Thu Dec 22 2011 00:00:00 GMT+0000 (Western European Standard Time),Mon Jan 17 2011 00:00:00 GMT+0000 (Western European Standard Time),50000000-5, Serviços de reparação e manutenção,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Desmantelamento da embarcação MAATA MOUL no Estaleiro do Ouro,,21 dias,Thu Feb 04 2021 13:02:23 GMT+0000 (Western European Standard Time)
180422,6372,,Thu Dec 22 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Oct 15 2010 00:00:00 GMT+0100 (Western European Summer Time),90910000-9, Serviços de limpeza,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Desmatação, Limpeza e Demolição de armazém e Lavadouro Imediatamente a Montante do Estaleiro do Ouro,,30 dias,Thu Feb 04 2021 12:33:01 GMT+0000 (Western European Standard Time)
211189,4622.55,,Thu Dec 22 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Feb 18 2011 00:00:00 GMT+0000 (Western European Standard Time),98395000-8, Serviços de serralharia,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de bens móveis<br/>Aquisição de serviços,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Fornecimento e Montagem de uma Vedação provida de dois portões na periferia do guindaste Titan do Molhe Norte do Porto de Leixões,,30 dias,Thu Feb 04 2021 13:03:18 GMT+0000 (Western European Standard Time)
166618,39300,,Thu Dec 22 2011 00:00:00 GMT+0000 (Western European Standard Time),Fri Oct 01 2010 00:00:00 GMT+0100 (Western European Summer Time),31620000-8, Aparelhos de sinalização acústica ou visual,Não aplicável,Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos,Aquisição de serviços<br/>Aquisição de bens móveis,Ajuste Direto Regime Geral,Portugal, Porto, Matosinhos,Fornecimento de Sinal Sonoro e Detector de Nevoeiro para o Farol do Quebra-Mar,,70 dias,Thu Feb 04 2021 12:11:28 GMT+0000 (Western European Standard Time)
